Resource,P2P (SFL),Date
Bumpkin Emblem,0.10494,2025-02-01 13:30
Sunflorian Emblem,0.087,2025-02-01 13:30
Nightshade Emblem,0.08475,2025-02-01 13:30
Sunflower,0.0009,2025-02-01 13:45
Potato,0.001283,2025-02-01 13:45
Pumpkin,0.00139929,2025-02-01 13:45
Carrot,0.00286667,2025-02-01 13:45
Cabbage,0.0042599,2025-02-01 13:45
Beetroot,0.011399,2025-02-01 13:45
Cauliflower,0.010805,2025-02-01 13:45
Parsnip,0.014275,2025-02-01 13:45
Radish,0.0496,2025-02-01 13:45
Wheat,0.10844375,2025-02-01 13:45
Kale,0.09998,2025-02-01 13:45
Apple,0.06,2025-02-01 13:45
Blueberry,0.05447167,2025-02-01 13:45
Orange,0.0512065,2025-02-01 13:45
Eggplant,0.0271,2025-02-01 13:45
Corn,0.05940594,2025-02-01 13:45
Banana,0.055025,2025-02-01 13:45
Soybean,0.005866,2025-02-01 13:45
Grape,0.7956,2025-02-01 13:45
Rice,0.7,2025-02-01 13:45
Olive,0.948,2025-02-01 13:45
Tomato,0.018125,2025-02-01 13:45
Lemon,0.02462,2025-02-01 13:45
Barley,0.06797619,2025-02-01 13:45
Wood,0.032238,2025-02-01 13:45
Stone,0.09589886,2025-02-01 13:45
Iron,0.55799167,2025-02-01 13:45
Gold,2.0,2025-02-01 13:45
Egg,0.04,2025-02-01 13:45
Honey,0.333125,2025-02-01 13:45
Crimstone,4.8095,2025-02-01 13:45
Leather,0.194875,2025-02-01 13:45
Wool,0.173058,2025-02-01 13:45
Merino Wool,0.18788936,2025-02-01 13:45
Feather,0.007436,2025-02-01 13:45
Milk,0.54,2025-02-01 13:45
Goblin Emblem,0.093934,2025-02-01 13:45
Bumpkin Emblem,0.10494,2025-02-01 13:45
Sunflorian Emblem,0.087,2025-02-01 13:45
Nightshade Emblem,0.08475,2025-02-01 13:45
Sunflower,0.0009,2025-02-01 14:00
Potato,0.001283,2025-02-01 14:00
Pumpkin,0.00139926,2025-02-01 14:00
Carrot,0.00286667,2025-02-01 14:00
Cabbage,0.004259,2025-02-01 14:00
Beetroot,0.01139975,2025-02-01 14:00
Cauliflower,0.01080184,2025-02-01 14:00
Parsnip,0.0142796,2025-02-01 14:00
Radish,0.0496,2025-02-01 14:00
Wheat,0.10666667,2025-02-01 14:00
Kale,0.09977097,2025-02-01 14:00
Apple,0.05995,2025-02-01 14:00
Blueberry,0.054473,2025-02-01 14:00
Orange,0.0512,2025-02-01 14:00
Eggplant,0.0271,2025-02-01 14:00
Corn,0.059506,2025-02-01 14:00
Banana,0.05501667,2025-02-01 14:00
Soybean,0.005866,2025-02-01 14:00
Grape,0.794,2025-02-01 14:00
Rice,0.705,2025-02-01 14:00
Olive,0.948,2025-02-01 14:00
Tomato,0.01811667,2025-02-01 14:00
Lemon,0.02462,2025-02-01 14:00
Barley,0.06797619,2025-02-01 14:00
Wood,0.0322,2025-02-01 14:00
Stone,0.09375,2025-02-01 14:00
Iron,0.5577,2025-02-01 14:00
Gold,1.99988889,2025-02-01 14:00
Egg,0.04,2025-02-01 14:00
Honey,0.33,2025-02-01 14:00
Crimstone,4.8093,2025-02-01 14:00
Leather,0.194875,2025-02-01 14:00
Wool,0.17305,2025-02-01 14:00
Merino Wool,0.18788936,2025-02-01 14:00
Feather,0.007436,2025-02-01 14:00
Milk,0.54299,2025-02-01 14:00
Goblin Emblem,0.093934,2025-02-01 14:00
Bumpkin Emblem,0.10494,2025-02-01 14:00
Sunflorian Emblem,0.087,2025-02-01 14:00
Nightshade Emblem,0.08475,2025-02-01 14:00
Sunflower,0.00089995,2025-02-01 14:15
Potato,0.00128285,2025-02-01 14:15
Pumpkin,0.0013994,2025-02-01 14:15
Carrot,0.00286655,2025-02-01 14:15
Cabbage,0.00416393,2025-02-01 14:15
Beetroot,0.01139975,2025-02-01 14:15
Cauliflower,0.010989,2025-02-01 14:15
Parsnip,0.01420975,2025-02-01 14:15
Radish,0.04966471,2025-02-01 14:15
Wheat,0.1084,2025-02-01 14:15
Kale,0.09976429,2025-02-01 14:15
Apple,0.05993988,2025-02-01 14:15
Blueberry,0.054471,2025-02-01 14:15
Orange,0.05108696,2025-02-01 14:15
Eggplant,0.02706,2025-02-01 14:15
Corn,0.0594825,2025-02-01 14:15
Banana,0.05480952,2025-02-01 14:15
Soybean,0.0057996,2025-02-01 14:15
Grape,0.7958,2025-02-01 14:15
Rice,0.705,2025-02-01 14:15
Olive,0.948,2025-02-01 14:15
Tomato,0.018116,2025-02-01 14:15
Lemon,0.02462,2025-02-01 14:15
Barley,0.06798852,2025-02-01 14:15
Wood,0.0321992,2025-02-01 14:15
Stone,0.0959785,2025-02-01 14:15
Iron,0.55682,2025-02-01 14:15
Gold,2.0,2025-02-01 14:15
Egg,0.04,2025-02-01 14:15
Honey,0.32,2025-02-01 14:15
Crimstone,4.5,2025-02-01 14:15
Leather,0.19484,2025-02-01 14:15
Wool,0.173032,2025-02-01 14:15
Merino Wool,0.187865,2025-02-01 14:15
Feather,0.007436,2025-02-01 14:15
Milk,0.54299333,2025-02-01 14:15
Goblin Emblem,0.093934,2025-02-01 14:15
Bumpkin Emblem,0.104935,2025-02-01 14:15
Sunflorian Emblem,0.087,2025-02-01 14:15
Nightshade Emblem,0.08475,2025-02-01 14:15
Sunflower,0.0009,2025-02-01 14:45
Potato,0.00128283,2025-02-01 14:45
Pumpkin,0.001394,2025-02-01 14:45
Carrot,0.00286655,2025-02-01 14:45
Cabbage,0.00425901,2025-02-01 14:45
Beetroot,0.01118182,2025-02-01 14:45
Cauliflower,0.010989,2025-02-01 14:45
Parsnip,0.0142,2025-02-01 14:45
Radish,0.04966471,2025-02-01 14:45
Wheat,0.10752688,2025-02-01 14:45
Kale,0.09971429,2025-02-01 14:45
Apple,0.05993988,2025-02-01 14:45
Blueberry,0.05447,2025-02-01 14:45
Orange,0.051,2025-02-01 14:45
Eggplant,0.02706,2025-02-01 14:45
Corn,0.05948136,2025-02-01 14:45
Banana,0.0548,2025-02-01 14:45
Soybean,0.005799,2025-02-01 14:45
Grape,0.7958,2025-02-01 14:45
Rice,0.705,2025-02-01 14:45
Olive,0.948,2025-02-01 14:45
Tomato,0.01811481,2025-02-01 14:45
Lemon,0.0246197,2025-02-01 14:45
Barley,0.06798966,2025-02-01 14:45
Wood,0.03219833,2025-02-01 14:45
Stone,0.09596667,2025-02-01 14:45
Iron,0.55684211,2025-02-01 14:45
Gold,1.99996,2025-02-01 14:45
Egg,0.04,2025-02-01 14:45
Honey,0.32,2025-02-01 14:45
Crimstone,4.8093,2025-02-01 14:45
Leather,0.19484,2025-02-01 14:45
Wool,0.17301667,2025-02-01 14:45
Merino Wool,0.18785,2025-02-01 14:45
Feather,0.00743421,2025-02-01 14:45
Milk,0.542993,2025-02-01 14:45
Goblin Emblem,0.093934,2025-02-01 14:45
Bumpkin Emblem,0.104935,2025-02-01 14:45
Sunflorian Emblem,0.0865,2025-02-01 14:45
Nightshade Emblem,0.08475,2025-02-01 14:45
Sunflower,0.0009,2025-02-01 15:00
Potato,0.0012827,2025-02-01 15:00
Pumpkin,0.0013938,2025-02-01 15:00
Carrot,0.00286625,2025-02-01 15:00
Cabbage,0.0042585,2025-02-01 15:00
Beetroot,0.011156,2025-02-01 15:00
Cauliflower,0.010989,2025-02-01 15:00
Parsnip,0.014197,2025-02-01 15:00
Radish,0.04962881,2025-02-01 15:00
Wheat,0.10751579,2025-02-01 15:00
Kale,0.09971163,2025-02-01 15:00
Apple,0.05993636,2025-02-01 15:00
Blueberry,0.05447,2025-02-01 15:00
Orange,0.051,2025-02-01 15:00
Eggplant,0.02706,2025-02-01 15:00
Corn,0.059301,2025-02-01 15:00
Banana,0.05479,2025-02-01 15:00
Soybean,0.00579886,2025-02-01 15:00
Grape,0.79581111,2025-02-01 15:00
Rice,0.705,2025-02-01 15:00
Olive,0.948,2025-02-01 15:00
Tomato,0.01811481,2025-02-01 15:00
Lemon,0.024618,2025-02-01 15:00
Barley,0.06798378,2025-02-01 15:00
Wood,0.03218,2025-02-01 15:00
Stone,0.095965,2025-02-01 15:00
Iron,0.55666667,2025-02-01 15:00
Gold,1.99856,2025-02-01 15:00
Egg,0.04,2025-02-01 15:00
Honey,0.30888,2025-02-01 15:00
Crimstone,4.69263333,2025-02-01 15:00
Leather,0.19484,2025-02-01 15:00
Wool,0.17301667,2025-02-01 15:00
Merino Wool,0.18785,2025-02-01 15:00
Feather,0.00743421,2025-02-01 15:00
Milk,0.54298,2025-02-01 15:00
Goblin Emblem,0.093934,2025-02-01 15:00
Bumpkin Emblem,0.104935,2025-02-01 15:00
Sunflorian Emblem,0.0865,2025-02-01 15:00
Nightshade Emblem,0.08475,2025-02-01 15:00
Sunflower,0.0009,2025-02-01 15:15
Potato,0.0012825,2025-02-01 15:15
Pumpkin,0.0013938,2025-02-01 15:15
Carrot,0.00286625,2025-02-01 15:15
Cabbage,0.00415663,2025-02-01 15:15
Beetroot,0.01189301,2025-02-01 15:15
Cauliflower,0.010988,2025-02-01 15:15
Parsnip,0.014199,2025-02-01 15:15
Radish,0.04962881,2025-02-01 15:15
Wheat,0.107514,2025-02-01 15:15
Kale,0.09970933,2025-02-01 15:15
Apple,0.05993636,2025-02-01 15:15
Blueberry,0.05415,2025-02-01 15:15
Orange,0.050425,2025-02-01 15:15
Eggplant,0.027058,2025-02-01 15:15
Corn,0.0593,2025-02-01 15:15
Banana,0.05478,2025-02-01 15:15
Soybean,0.00579799,2025-02-01 15:15
Grape,0.7957,2025-02-01 15:15
Rice,0.705,2025-02-01 15:15
Olive,0.94733333,2025-02-01 15:15
Tomato,0.01811481,2025-02-01 15:15
Lemon,0.02475,2025-02-01 15:15
Barley,0.06716418,2025-02-01 15:15
Wood,0.032174,2025-02-01 15:15
Stone,0.09596441,2025-02-01 15:15
Iron,0.55654,2025-02-01 15:15
Gold,1.96666429,2025-02-01 15:15
Egg,0.04,2025-02-01 15:15
Honey,0.31866154,2025-02-01 15:15
Crimstone,4.803,2025-02-01 15:15
Leather,0.1928,2025-02-01 15:15
Wool,0.172,2025-02-01 15:15
Merino Wool,0.187848,2025-02-01 15:15
Feather,0.0074,2025-02-01 15:15
Milk,0.54299,2025-02-01 15:15
Goblin Emblem,0.093934,2025-02-01 15:15
Bumpkin Emblem,0.10494,2025-02-01 15:15
Sunflorian Emblem,0.0865,2025-02-01 15:15
Nightshade Emblem,0.08475,2025-02-01 15:15
Sunflower,0.0009,2025-02-01 15:45
Potato,0.00128217,2025-02-01 15:45
Pumpkin,0.0013938,2025-02-01 15:45
Carrot,0.0028665,2025-02-01 15:45
Cabbage,0.00408571,2025-02-01 15:45
Beetroot,0.012,2025-02-01 15:45
Cauliflower,0.0109873,2025-02-01 15:45
Parsnip,0.01419756,2025-02-01 15:45
Radish,0.04958333,2025-02-01 15:45
Wheat,0.107514,2025-02-01 15:45
Kale,0.099704,2025-02-01 15:45
Apple,0.05993793,2025-02-01 15:45
Blueberry,0.05414,2025-02-01 15:45
Orange,0.05042647,2025-02-01 15:45
Eggplant,0.02705814,2025-02-01 15:45
Corn,0.05948136,2025-02-01 15:45
Banana,0.054796,2025-02-01 15:45
Soybean,0.00579766,2025-02-01 15:45
Grape,0.7956,2025-02-01 15:45
Rice,0.704999,2025-02-01 15:45
Olive,0.94733333,2025-02-01 15:45
Tomato,0.01811481,2025-02-01 15:45
Lemon,0.025,2025-02-01 15:45
Barley,0.067978,2025-02-01 15:45
Wood,0.03216,2025-02-01 15:45
Stone,0.095962,2025-02-01 15:45
Iron,0.55654,2025-02-01 15:45
Gold,1.94996667,2025-02-01 15:45
Egg,0.04,2025-02-01 15:45
Honey,0.31864,2025-02-01 15:45
Crimstone,4.805,2025-02-01 15:45
Leather,0.1928,2025-02-01 15:45
Wool,0.172,2025-02-01 15:45
Merino Wool,0.18782,2025-02-01 15:45
Feather,0.0074,2025-02-01 15:45
Milk,0.54298571,2025-02-01 15:45
Goblin Emblem,0.093934,2025-02-01 15:45
Bumpkin Emblem,0.104938,2025-02-01 15:45
Sunflorian Emblem,0.0865,2025-02-01 15:45
Nightshade Emblem,0.08475,2025-02-01 15:45
Sunflower,0.0008995,2025-02-01 16:00
Potato,0.00121667,2025-02-01 16:00
Pumpkin,0.0013937,2025-02-01 16:00
Carrot,0.00286655,2025-02-01 16:00
Cabbage,0.00408504,2025-02-01 16:00
Beetroot,0.0125,2025-02-01 16:00
Cauliflower,0.010988,2025-02-01 16:00
Parsnip,0.01419756,2025-02-01 16:00
Radish,0.049582,2025-02-01 16:00
Wheat,0.10751429,2025-02-01 16:00
Kale,0.09955,2025-02-01 16:00
Apple,0.05994,2025-02-01 16:00
Blueberry,0.05414815,2025-02-01 16:00
Orange,0.051,2025-02-01 16:00
Eggplant,0.02705676,2025-02-01 16:00
Corn,0.05928571,2025-02-01 16:00
Banana,0.05479,2025-02-01 16:00
Soybean,0.005797,2025-02-01 16:00
Grape,0.7957,2025-02-01 16:00
Rice,0.704999,2025-02-01 16:00
Olive,0.94731,2025-02-01 16:00
Tomato,0.01811333,2025-02-01 16:00
Lemon,0.025,2025-02-01 16:00
Barley,0.067925,2025-02-01 16:00
Wood,0.03207778,2025-02-01 16:00
Stone,0.09596122,2025-02-01 16:00
Iron,0.556,2025-02-01 16:00
Gold,1.9497,2025-02-01 16:00
Egg,0.04,2025-02-01 16:00
Honey,0.31863333,2025-02-01 16:00
Crimstone,4.8046,2025-02-01 16:00
Leather,0.1928,2025-02-01 16:00
Wool,0.172,2025-02-01 16:00
Merino Wool,0.18779,2025-02-01 16:00
Feather,0.0074,2025-02-01 16:00
Milk,0.542988,2025-02-01 16:00
Goblin Emblem,0.093934,2025-02-01 16:00
Bumpkin Emblem,0.104938,2025-02-01 16:00
Sunflorian Emblem,0.0865,2025-02-01 16:00
Nightshade Emblem,0.08475,2025-02-01 16:00
Sunflower,0.00089975,2025-02-01 16:30
Potato,0.00128279,2025-02-01 16:30
Pumpkin,0.001394,2025-02-01 16:30
Carrot,0.00286655,2025-02-01 16:30
Cabbage,0.004085,2025-02-01 16:30
Beetroot,0.0125,2025-02-01 16:30
Cauliflower,0.0109875,2025-02-01 16:30
Parsnip,0.014195,2025-02-01 16:30
Radish,0.04957907,2025-02-01 16:30
Wheat,0.10804878,2025-02-01 16:30
Kale,0.0997,2025-02-01 16:30
Apple,0.059375,2025-02-01 16:30
Blueberry,0.05413871,2025-02-01 16:30
Orange,0.05083333,2025-02-01 16:30
Eggplant,0.027,2025-02-01 16:30
Corn,0.05928462,2025-02-01 16:30
Banana,0.05399,2025-02-01 16:30
Soybean,0.005698,2025-02-01 16:30
Grape,0.7957,2025-02-01 16:30
Rice,0.70499,2025-02-01 16:30
Olive,0.94733333,2025-02-01 16:30
Tomato,0.018112,2025-02-01 16:30
Lemon,0.025,2025-02-01 16:30
Barley,0.067976,2025-02-01 16:30
Wood,0.0321374,2025-02-01 16:30
Stone,0.09596239,2025-02-01 16:30
Iron,0.5549875,2025-02-01 16:30
Gold,1.9497,2025-02-01 16:30
Egg,0.04044079,2025-02-01 16:30
Honey,0.3186,2025-02-01 16:30
Crimstone,4.6,2025-02-01 16:30
Leather,0.1928,2025-02-01 16:30
Wool,0.172,2025-02-01 16:30
Merino Wool,0.18779,2025-02-01 16:30
Feather,0.0074,2025-02-01 16:30
Milk,0.54298235,2025-02-01 16:30
Goblin Emblem,0.093934,2025-02-01 16:30
Bumpkin Emblem,0.0995,2025-02-01 16:30
Sunflorian Emblem,0.0865,2025-02-01 16:30
Nightshade Emblem,0.0847495,2025-02-01 16:30
Sunflower,0.00089946,2025-02-01 16:45
Potato,0.00128281,2025-02-01 16:45
Pumpkin,0.00139386,2025-02-01 16:45
Carrot,0.00286647,2025-02-01 16:45
Cabbage,0.004085,2025-02-01 16:45
Beetroot,0.0125,2025-02-01 16:45
Cauliflower,0.01098786,2025-02-01 16:45
Parsnip,0.01419756,2025-02-01 16:45
Radish,0.04957826,2025-02-01 16:45
Wheat,0.10804545,2025-02-01 16:45
Kale,0.0997,2025-02-01 16:45
Apple,0.05995,2025-02-01 16:45
Blueberry,0.05413333,2025-02-01 16:45
Orange,0.05083,2025-02-01 16:45
Eggplant,0.027,2025-02-01 16:45
Corn,0.05928,2025-02-01 16:45
Banana,0.05398235,2025-02-01 16:45
Soybean,0.005,2025-02-01 16:45
Grape,0.7957,2025-02-01 16:45
Rice,0.70499,2025-02-01 16:45
Olive,0.94732,2025-02-01 16:45
Tomato,0.01811,2025-02-01 16:45
Lemon,0.025,2025-02-01 16:45
Barley,0.06782,2025-02-01 16:45
Wood,0.03213667,2025-02-01 16:45
Stone,0.095962,2025-02-01 16:45
Iron,0.55375,2025-02-01 16:45
Gold,1.94999,2025-02-01 16:45
Egg,0.041,2025-02-01 16:45
Honey,0.31852,2025-02-01 16:45
Crimstone,4.8,2025-02-01 16:45
Leather,0.1928,2025-02-01 16:45
Wool,0.172,2025-02-01 16:45
Merino Wool,0.18779,2025-02-01 16:45
Feather,0.0074,2025-02-01 16:45
Milk,0.54298235,2025-02-01 16:45
Goblin Emblem,0.093934,2025-02-01 16:45
Bumpkin Emblem,0.0995,2025-02-01 16:45
Sunflorian Emblem,0.0865,2025-02-01 16:45
Nightshade Emblem,0.0847495,2025-02-01 16:45
Sunflower,0.00089885,2025-02-01 17:00
Potato,0.001282,2025-02-01 17:00
Pumpkin,0.001397,2025-02-01 17:00
Carrot,0.002866,2025-02-01 17:00
Cabbage,0.004199,2025-02-01 17:00
Beetroot,0.01249943,2025-02-01 17:00
Cauliflower,0.01098767,2025-02-01 17:00
Parsnip,0.0141975,2025-02-01 17:00
Radish,0.04957899,2025-02-01 17:00
Wheat,0.106463,2025-02-01 17:00
Kale,0.0997,2025-02-01 17:00
Apple,0.0602,2025-02-01 17:00
Blueberry,0.05413333,2025-02-01 17:00
Orange,0.050825,2025-02-01 17:00
Eggplant,0.02705714,2025-02-01 17:00
Corn,0.0592806,2025-02-01 17:00
Banana,0.05398235,2025-02-01 17:00
Soybean,0.005,2025-02-01 17:00
Grape,0.7957,2025-02-01 17:00
Rice,0.70499,2025-02-01 17:00
Olive,0.947305,2025-02-01 17:00
Tomato,0.01810952,2025-02-01 17:00
Lemon,0.025,2025-02-01 17:00
Barley,0.06249524,2025-02-01 17:00
Wood,0.0321365,2025-02-01 17:00
Stone,0.09596044,2025-02-01 17:00
Iron,0.55366667,2025-02-01 17:00
Gold,1.9411625,2025-02-01 17:00
Egg,0.040992,2025-02-01 17:00
Honey,0.29998636,2025-02-01 17:00
Crimstone,4.8,2025-02-01 17:00
Leather,0.1928,2025-02-01 17:00
Wool,0.172,2025-02-01 17:00
Merino Wool,0.187789,2025-02-01 17:00
Feather,0.0074,2025-02-01 17:00
Milk,0.54298889,2025-02-01 17:00
Goblin Emblem,0.093934,2025-02-01 17:00
Bumpkin Emblem,0.0995,2025-02-01 17:00
Sunflorian Emblem,0.0865,2025-02-01 17:00
Nightshade Emblem,0.0847495,2025-02-01 17:00
Sunflower,0.0008988,2025-02-01 17:15
Potato,0.001282,2025-02-01 17:15
Pumpkin,0.001397,2025-02-01 17:15
Carrot,0.002858,2025-02-01 17:15
Cabbage,0.00425793,2025-02-01 17:15
Beetroot,0.013,2025-02-01 17:15
Cauliflower,0.010987,2025-02-01 17:15
Parsnip,0.014196,2025-02-01 17:15
Radish,0.0495,2025-02-01 17:15
Wheat,0.10803913,2025-02-01 17:15
Kale,0.0997,2025-02-01 17:15
Apple,0.06,2025-02-01 17:15
Blueberry,0.054138,2025-02-01 17:15
Orange,0.050745,2025-02-01 17:15
Eggplant,0.02606557,2025-02-01 17:15
Corn,0.059276,2025-02-01 17:15
Banana,0.053975,2025-02-01 17:15
Soybean,0.00496,2025-02-01 17:15
Grape,0.7957,2025-02-01 17:15
Rice,0.70495,2025-02-01 17:15
Olive,0.94732,2025-02-01 17:15
Tomato,0.018108,2025-02-01 17:15
Lemon,0.02499906,2025-02-01 17:15
Barley,0.06782609,2025-02-01 17:15
Wood,0.032136,2025-02-01 17:15
Stone,0.09595526,2025-02-01 17:15
Iron,0.55366,2025-02-01 17:15
Gold,1.94115,2025-02-01 17:15
Egg,0.040998,2025-02-01 17:15
Honey,0.29983333,2025-02-01 17:15
Crimstone,4.7975,2025-02-01 17:15
Leather,0.1928,2025-02-01 17:15
Wool,0.172,2025-02-01 17:15
Merino Wool,0.18775,2025-02-01 17:15
Feather,0.0073,2025-02-01 17:15
Milk,0.5429,2025-02-01 17:15
Goblin Emblem,0.093934,2025-02-01 17:15
Bumpkin Emblem,0.0995,2025-02-01 17:15
Sunflorian Emblem,0.0865,2025-02-01 17:15
Nightshade Emblem,0.0847495,2025-02-01 17:15
Sunflower,0.0008988,2025-02-01 17:45
Potato,0.001282,2025-02-01 17:45
Pumpkin,0.00139745,2025-02-01 17:45
Carrot,0.002858,2025-02-01 17:45
Cabbage,0.00425764,2025-02-01 17:45
Beetroot,0.013,2025-02-01 17:45
Cauliflower,0.010987,2025-02-01 17:45
Parsnip,0.0141975,2025-02-01 17:45
Radish,0.0495,2025-02-01 17:45
Wheat,0.1084,2025-02-01 17:45
Kale,0.099,2025-02-01 17:45
Apple,0.0598,2025-02-01 17:45
Blueberry,0.05415,2025-02-01 17:45
Orange,0.0505,2025-02-01 17:45
Eggplant,0.02606557,2025-02-01 17:45
Corn,0.05927059,2025-02-01 17:45
Banana,0.05381667,2025-02-01 17:45
Soybean,0.005699,2025-02-01 17:45
Grape,0.7957,2025-02-01 17:45
Rice,0.70495,2025-02-01 17:45
Olive,0.94732,2025-02-01 17:45
Tomato,0.018108,2025-02-01 17:45
Lemon,0.024999,2025-02-01 17:45
Barley,0.06797681,2025-02-01 17:45
Wood,0.032179,2025-02-01 17:45
Stone,0.09596061,2025-02-01 17:45
Iron,0.55654,2025-02-01 17:45
Gold,1.94116,2025-02-01 17:45
Egg,0.04099714,2025-02-01 17:45
Honey,0.2998125,2025-02-01 17:45
Crimstone,4.79748,2025-02-01 17:45
Leather,0.1928,2025-02-01 17:45
Wool,0.172,2025-02-01 17:45
Merino Wool,0.187745,2025-02-01 17:45
Feather,0.0073,2025-02-01 17:45
Milk,0.5429,2025-02-01 17:45
Goblin Emblem,0.093934,2025-02-01 17:45
Bumpkin Emblem,0.099498,2025-02-01 17:45
Sunflorian Emblem,0.0865,2025-02-01 17:45
Nightshade Emblem,0.0847495,2025-02-01 17:45
Sunflower,0.00089877,2025-02-01 18:00
Potato,0.00128285,2025-02-01 18:00
Pumpkin,0.001397,2025-02-01 18:00
Carrot,0.0028599,2025-02-01 18:00
Cabbage,0.00417143,2025-02-01 18:00
Beetroot,0.01275,2025-02-01 18:00
Cauliflower,0.010986,2025-02-01 18:00
Parsnip,0.0141975,2025-02-01 18:00
Radish,0.0495,2025-02-01 18:00
Wheat,0.1079,2025-02-01 18:00
Kale,0.099,2025-02-01 18:00
Apple,0.0598,2025-02-01 18:00
Blueberry,0.05415,2025-02-01 18:00
Orange,0.050745,2025-02-01 18:00
Eggplant,0.02606286,2025-02-01 18:00
Corn,0.05926939,2025-02-01 18:00
Banana,0.053815,2025-02-01 18:00
Soybean,0.00569883,2025-02-01 18:00
Grape,0.7957,2025-02-01 18:00
Rice,0.70495,2025-02-01 18:00
Olive,0.94732,2025-02-01 18:00
Tomato,0.01810767,2025-02-01 18:00
Lemon,0.024994,2025-02-01 18:00
Barley,0.06798,2025-02-01 18:00
Wood,0.032178,2025-02-01 18:00
Stone,0.09596182,2025-02-01 18:00
Iron,0.55653571,2025-02-01 18:00
Gold,1.94116,2025-02-01 18:00
Egg,0.04099714,2025-02-01 18:00
Honey,0.2998,2025-02-01 18:00
Crimstone,4.7975,2025-02-01 18:00
Leather,0.1928,2025-02-01 18:00
Wool,0.171,2025-02-01 18:00
Merino Wool,0.187745,2025-02-01 18:00
Feather,0.0073,2025-02-01 18:00
Milk,0.5429,2025-02-01 18:00
Goblin Emblem,0.093934,2025-02-01 18:00
Bumpkin Emblem,0.099498,2025-02-01 18:00
Sunflorian Emblem,0.0865,2025-02-01 18:00
Nightshade Emblem,0.0847495,2025-02-01 18:00
Sunflower,0.00089875,2025-02-01 18:30
Potato,0.0012824,2025-02-01 18:30
Pumpkin,0.0013959,2025-02-01 18:30
Carrot,0.0028598,2025-02-01 18:30
Cabbage,0.00438112,2025-02-01 18:30
Beetroot,0.012598,2025-02-01 18:30
Cauliflower,0.010984,2025-02-01 18:30
Parsnip,0.01456884,2025-02-01 18:30
Radish,0.04998919,2025-02-01 18:30
Wheat,0.10993898,2025-02-01 18:30
Kale,0.098958,2025-02-01 18:30
Apple,0.05974,2025-02-01 18:30
Blueberry,0.05415,2025-02-01 18:30
Orange,0.04852,2025-02-01 18:30
Eggplant,0.02606557,2025-02-01 18:30
Corn,0.059272,2025-02-01 18:30
Banana,0.052,2025-02-01 18:30
Soybean,0.005699,2025-02-01 18:30
Grape,0.7957,2025-02-01 18:30
Rice,0.704945,2025-02-01 18:30
Olive,0.94732,2025-02-01 18:30
Tomato,0.01810767,2025-02-01 18:30
Lemon,0.024994,2025-02-01 18:30
Barley,0.06798261,2025-02-01 18:30
Wood,0.032176,2025-02-01 18:30
Stone,0.095954,2025-02-01 18:30
Iron,0.55559091,2025-02-01 18:30
Gold,1.94117059,2025-02-01 18:30
Egg,0.04099467,2025-02-01 18:30
Honey,0.29977143,2025-02-01 18:30
Crimstone,4.7975,2025-02-01 18:30
Leather,0.1928,2025-02-01 18:30
Wool,0.17096667,2025-02-01 18:30
Merino Wool,0.1877,2025-02-01 18:30
Feather,0.0073,2025-02-01 18:30
Milk,0.54298,2025-02-01 18:30
Goblin Emblem,0.093934,2025-02-01 18:30
Bumpkin Emblem,0.0994995,2025-02-01 18:30
Sunflorian Emblem,0.0865,2025-02-01 18:30
Nightshade Emblem,0.08475,2025-02-01 18:30
Sunflower,0.00089871,2025-02-01 18:45
Potato,0.00128209,2025-02-01 18:45
Pumpkin,0.0013955,2025-02-01 18:45
Carrot,0.0028595,2025-02-01 18:45
Cabbage,0.00437966,2025-02-01 18:45
Beetroot,0.01259735,2025-02-01 18:45
Cauliflower,0.01101,2025-02-01 18:45
Parsnip,0.01456829,2025-02-01 18:45
Radish,0.04998919,2025-02-01 18:45
Wheat,0.11081081,2025-02-01 18:45
Kale,0.098,2025-02-01 18:45
Apple,0.05973889,2025-02-01 18:45
Blueberry,0.05415,2025-02-01 18:45
Orange,0.05108696,2025-02-01 18:45
Eggplant,0.02606557,2025-02-01 18:45
Corn,0.0591,2025-02-01 18:45
Banana,0.052,2025-02-01 18:45
Soybean,0.00549618,2025-02-01 18:45
Grape,0.79,2025-02-01 18:45
Rice,0.70495,2025-02-01 18:45
Olive,0.947,2025-02-01 18:45
Tomato,0.0181,2025-02-01 18:45
Lemon,0.02453333,2025-02-01 18:45
Barley,0.067976,2025-02-01 18:45
Wood,0.03217912,2025-02-01 18:45
Stone,0.09595,2025-02-01 18:45
Iron,0.5565,2025-02-01 18:45
Gold,1.99855652,2025-02-01 18:45
Egg,0.04,2025-02-01 18:45
Honey,0.2998,2025-02-01 18:45
Crimstone,4.7974,2025-02-01 18:45
Leather,0.1928,2025-02-01 18:45
Wool,0.17096667,2025-02-01 18:45
Merino Wool,0.1877,2025-02-01 18:45
Feather,0.00726667,2025-02-01 18:45
Milk,0.53996667,2025-02-01 18:45
Goblin Emblem,0.093934,2025-02-01 18:45
Bumpkin Emblem,0.0995,2025-02-01 18:45
Sunflorian Emblem,0.0865,2025-02-01 18:45
Nightshade Emblem,0.08474667,2025-02-01 18:45
Sunflower,0.0008987,2025-02-01 19:00
Potato,0.00128209,2025-02-01 19:00
Pumpkin,0.001396,2025-02-01 19:00
Carrot,0.0028598,2025-02-01 19:00
